_id,Timestamp,Redemption Count,Sales Count
125630,2020-08-23T01:00:00,0,14
125631,2020-08-23T00:45:00,0,9
125632,2020-08-23T00:30:00,0,17
125633,2020-08-23T00:15:00,0,3
125634,2020-08-23T00:00:00,0,22
125635,2020-08-22T23:45:00,0,31
125636,2020-08-22T23:30:00,2,23
125637,2020-08-22T23:15:00,0,32
125638,2020-08-22T23:00:00,1,33
125639,2020-08-22T22:45:00,0,36
125640,2020-08-22T22:30:00,1,32
125641,2020-08-22T22:15:00,0,29
125642,2020-08-22T22:00:00,2,19
125643,2020-08-22T21:45:00,2,25
125644,2020-08-22T21:30:00,3,17
125645,2020-08-22T21:15:00,0,37
125646,2020-08-22T21:00:00,2,23
125647,2020-08-22T20:45:00,6,36
125648,2020-08-22T20:30:00,11,40
125649,2020-08-22T20:15:00,3,26
125650,2020-08-22T20:00:00,0,18
125651,2020-08-22T19:45:00,0,17
125652,2020-08-22T19:30:00,12,34
125653,2020-08-22T19:15:00,15,29
125654,2020-08-22T19:00:00,13,26
125655,2020-08-22T18:45:00,5,30
125656,2020-08-22T18:30:00,23,16
125657,2020-08-22T18:15:00,29,22
125658,2020-08-22T18:00:00,44,15
125659,2020-08-22T17:45:00,26,29
125660,2020-08-22T17:30:00,37,33
125661,2020-08-22T17:15:00,35,34
125662,2020-08-22T17:00:00,32,29
125663,2020-08-22T16:45:00,54,8
125664,2020-08-22T16:30:00,76,32
125665,2020-08-22T16:15:00,67,18
125666,2020-08-22T16:00:00,90,33
125667,2020-08-22T15:45:00,140,17
125668,2020-08-22T15:30:00,159,20
125669,2020-08-22T15:15:00,122,23
125670,2020-08-22T15:00:00,164,22
125671,2020-08-22T14:45:00,187,50
125672,2020-08-22T14:30:00,204,132
125673,2020-08-22T14:15:00,224,113
125674,2020-08-22T14:00:00,284,149
125675,2020-08-22T13:45:00,189,135
125676,2020-08-22T13:30:00,153,149
125677,2020-08-22T13:15:00,211,90
125678,2020-08-22T13:00:00,244,126
125679,2020-08-22T12:45:00,205,206
125680,2020-08-22T12:30:00,144,125
125681,2020-08-22T12:15:00,252,183
125682,2020-08-22T12:00:00,184,113
125683,2020-08-22T11:45:00,200,169
125684,2020-08-22T11:30:00,183,151
125685,2020-08-22T11:15:00,229,156
125686,2020-08-22T11:00:00,141,99
125687,2020-08-22T10:45:00,189,166
125688,2020-08-22T10:30:00,122,131
125689,2020-08-22T10:15:00,134,119
125690,2020-08-22T10:00:00,150,114
125691,2020-08-22T09:45:00,89,114
125692,2020-08-22T09:30:00,95,130
125693,2020-08-22T09:15:00,54,105
125694,2020-08-22T09:00:00,45,94
125695,2020-08-22T08:45:00,16,65
125696,2020-08-22T08:30:00,57,63
125697,2020-08-22T08:15:00,25,28
125698,2020-08-22T08:00:00,28,14
125699,2020-08-22T07:45:00,3,14
125700,2020-08-22T07:30:00,24,27
125701,2020-08-22T07:15:00,1,10
125702,2020-08-22T07:00:00,0,8
125703,2020-08-22T06:45:00,0,3
125704,2020-08-22T06:30:00,7,4
125705,2020-08-22T06:15:00,0,2
125706,2020-08-22T05:45:00,0,3
125707,2020-08-22T05:30:00,0,5
125708,2020-08-22T04:45:00,0,3
125709,2020-08-22T03:15:00,0,7
125710,2020-08-22T03:00:00,0,3
125711,2020-08-22T02:45:00,0,5
125712,2020-08-22T02:15:00,0,5
125713,2020-08-22T02:00:00,0,12
125714,2020-08-22T01:45:00,0,10
125715,2020-08-22T01:30:00,0,11
125716,2020-08-22T01:15:00,0,7
125717,2020-08-22T01:00:00,0,11
125718,2020-08-22T00:45:00,0,19
125719,2020-08-22T00:30:00,0,19
125720,2020-08-22T00:15:00,0,35
125721,2020-08-22T00:00:00,0,37
125722,2020-08-21T23:45:00,0,23
125723,2020-08-21T23:30:00,1,23
125724,2020-08-21T23:15:00,0,26
125725,2020-08-21T23:00:00,0,36
125726,2020-08-21T22:45:00,0,50
125727,2020-08-21T22:30:00,1,103
125728,2020-08-21T22:15:00,2,49
125729,2020-08-21T22:00:00,1,60
125730,2020-08-21T21:45:00,0,43
125731,2020-08-21T21:30:00,8,51
125732,2020-08-21T21:15:00,0,66
125733,2020-08-21T21:00:00,4,35
125734,2020-08-21T20:45:00,1,50
125735,2020-08-21T20:30:00,6,26
125736,2020-08-21T20:15:00,4,28
125737,2020-08-21T20:00:00,6,50
125738,2020-08-21T19:45:00,5,62
125739,2020-08-21T19:30:00,15,54
125740,2020-08-21T19:15:00,37,74
125741,2020-08-21T19:00:00,19,64
125742,2020-08-21T18:45:00,14,31
125743,2020-08-21T18:30:00,51,40
125744,2020-08-21T18:15:00,43,56
125745,2020-08-21T18:00:00,26,25
125746,2020-08-21T17:45:00,26,63
125747,2020-08-21T17:30:00,31,68
125748,2020-08-21T17:15:00,34,44
125749,2020-08-21T17:00:00,38,46
125750,2020-08-21T16:45:00,25,34
125751,2020-08-21T16:30:00,80,53
125752,2020-08-21T16:15:00,38,52
125753,2020-08-21T16:00:00,64,61
125754,2020-08-21T15:45:00,34,57
125755,2020-08-21T15:30:00,96,75
125756,2020-08-21T15:15:00,40,64
125757,2020-08-21T15:00:00,96,61
125758,2020-08-21T14:45:00,55,48
125759,2020-08-21T14:30:00,55,54
125760,2020-08-21T14:15:00,120,97
125761,2020-08-21T14:00:00,84,64
125762,2020-08-21T13:45:00,70,58
125763,2020-08-21T13:30:00,73,57
125764,2020-08-21T13:15:00,51,81
125765,2020-08-21T13:00:00,124,108
125766,2020-08-21T12:45:00,113,85
125767,2020-08-21T12:30:00,61,87
125768,2020-08-21T12:15:00,73,93
125769,2020-08-21T12:00:00,100,90
125770,2020-08-21T11:45:00,56,66
125771,2020-08-21T11:30:00,83,51
125772,2020-08-21T11:15:00,56,70
125773,2020-08-21T11:00:00,130,73
125774,2020-08-21T10:45:00,68,56
125775,2020-08-21T10:30:00,73,86
125776,2020-08-21T10:15:00,56,63
125777,2020-08-21T10:00:00,84,42
125778,2020-08-21T09:45:00,63,38
125779,2020-08-21T09:30:00,60,51
125780,2020-08-21T09:15:00,27,58
125781,2020-08-21T09:00:00,25,30
125782,2020-08-21T08:45:00,12,25
125783,2020-08-21T08:30:00,46,35
125784,2020-08-21T08:15:00,12,45
125785,2020-08-21T08:00:00,21,40
125786,2020-08-21T07:45:00,0,7
125787,2020-08-21T07:30:00,17,13
125788,2020-08-21T07:15:00,3,10
125789,2020-08-21T07:00:00,4,7
125790,2020-08-21T06:45:00,2,3
125791,2020-08-21T06:30:00,4,4
125792,2020-08-21T02:30:00,0,4
125793,2020-08-21T02:15:00,0,4
125794,2020-08-21T02:00:00,0,10
125795,2020-08-21T01:45:00,0,14
125796,2020-08-21T01:30:00,0,9
125797,2020-08-21T01:15:00,0,4
125798,2020-08-21T01:00:00,0,15
125799,2020-08-21T00:45:00,0,15
125800,2020-08-21T00:30:00,0,22
125801,2020-08-21T00:15:00,0,10
125802,2020-08-21T00:00:00,0,15
125803,2020-08-20T23:45:00,0,12
125804,2020-08-20T23:30:00,2,24
125805,2020-08-20T23:15:00,0,29
125806,2020-08-20T23:00:00,0,30
125807,2020-08-20T22:45:00,0,29
125808,2020-08-20T22:30:00,5,28
125809,2020-08-20T22:15:00,0,35
125810,2020-08-20T22:00:00,0,16
125811,2020-08-20T21:45:00,1,33
125812,2020-08-20T21:30:00,9,22
125813,2020-08-20T21:15:00,0,30
125814,2020-08-20T21:00:00,3,32
125815,2020-08-20T20:45:00,3,27
125816,2020-08-20T20:30:00,10,25
125817,2020-08-20T20:15:00,9,28
125818,2020-08-20T20:00:00,3,43
125819,2020-08-20T19:45:00,2,19
125820,2020-08-20T19:30:00,26,33
125821,2020-08-20T19:15:00,13,23
125822,2020-08-20T19:00:00,21,47
125823,2020-08-20T18:45:00,4,25
125824,2020-08-20T18:30:00,23,24
125825,2020-08-20T18:15:00,16,23
125826,2020-08-20T18:00:00,60,27
125827,2020-08-20T17:45:00,50,78
125828,2020-08-20T17:30:00,68,68
125829,2020-08-20T17:15:00,33,70
125830,2020-08-20T17:00:00,60,50
125831,2020-08-20T16:45:00,38,49
125832,2020-08-20T16:30:00,76,69
125833,2020-08-20T16:15:00,72,73
125834,2020-08-20T16:00:00,93,83
125835,2020-08-20T15:45:00,91,113
125836,2020-08-20T15:30:00,68,63
125837,2020-08-20T15:15:00,58,29
125838,2020-08-20T15:00:00,105,96
125839,2020-08-20T14:45:00,68,51
125840,2020-08-20T14:30:00,76,62
125841,2020-08-20T14:15:00,99,85
125842,2020-08-20T14:00:00,144,94
125843,2020-08-20T13:45:00,103,89
125844,2020-08-20T13:30:00,107,81
125845,2020-08-20T13:15:00,95,91
125846,2020-08-20T13:00:00,104,79
125847,2020-08-20T12:45:00,99,61
125848,2020-08-20T12:30:00,81,119
125849,2020-08-20T12:15:00,99,62
125850,2020-08-20T12:00:00,143,97
125851,2020-08-20T11:45:00,128,87
125852,2020-08-20T11:30:00,92,86
125853,2020-08-20T11:15:00,49,78
125854,2020-08-20T11:00:00,98,94
125855,2020-08-20T10:45:00,70,54
125856,2020-08-20T10:30:00,49,65
125857,2020-08-20T10:15:00,72,59
125858,2020-08-20T10:00:00,58,45
125859,2020-08-20T09:45:00,60,41
125860,2020-08-20T09:30:00,44,37
125861,2020-08-20T09:15:00,18,65
125862,2020-08-20T09:00:00,13,44
125863,2020-08-20T08:45:00,15,28
125864,2020-08-20T08:30:00,43,44
125865,2020-08-20T08:15:00,15,21
125866,2020-08-20T08:00:00,5,14
125867,2020-08-20T07:45:00,3,12
125868,2020-08-20T07:30:00,11,23
125869,2020-08-20T07:15:00,2,6
125870,2020-08-20T07:00:00,23,24
125871,2020-08-20T06:45:00,9,5
125872,2020-08-20T06:30:00,18,14
125873,2020-08-20T06:15:00,0,2
125874,2020-08-20T05:15:00,0,6
125875,2020-08-20T04:30:00,0,3
125876,2020-08-20T03:15:00,0,1
125877,2020-08-20T03:00:00,0,5
125878,2020-08-20T02:45:00,0,2
125879,2020-08-20T02:30:00,0,2
125880,2020-08-20T02:15:00,0,2
125881,2020-08-20T01:45:00,0,9
125882,2020-08-20T01:30:00,0,3
125883,2020-08-20T01:15:00,0,5
125884,2020-08-20T01:00:00,0,11
125885,2020-08-20T00:45:00,0,14
125886,2020-08-20T00:30:00,0,10
125887,2020-08-20T00:15:00,0,25
125888,2020-08-20T00:00:00,0,9
125889,2020-08-19T23:45:00,0,3
125890,2020-08-19T23:30:00,0,20
125891,2020-08-19T23:15:00,0,28
125892,2020-08-19T23:00:00,0,22
125893,2020-08-19T22:45:00,0,25
125894,2020-08-19T22:30:00,1,15
125895,2020-08-19T22:15:00,0,44
125896,2020-08-19T22:00:00,2,42
125897,2020-08-19T21:45:00,1,20
125898,2020-08-19T21:30:00,5,36
125899,2020-08-19T21:15:00,0,39
125900,2020-08-19T21:00:00,3,20
125901,2020-08-19T20:45:00,0,28
125902,2020-08-19T20:30:00,8,32
125903,2020-08-19T20:15:00,0,27
125904,2020-08-19T20:00:00,7,25
125905,2020-08-19T19:45:00,4,23
125906,2020-08-19T19:30:00,5,30
125907,2020-08-19T19:15:00,8,14
125908,2020-08-19T19:00:00,23,53
125909,2020-08-19T18:45:00,11,39
125910,2020-08-19T18:30:00,40,42
125911,2020-08-19T18:15:00,12,37
125912,2020-08-19T18:00:00,52,62
125913,2020-08-19T17:45:00,42,53
125914,2020-08-19T17:30:00,49,46
125915,2020-08-19T17:15:00,35,34
125916,2020-08-19T17:00:00,40,38
125917,2020-08-19T16:45:00,61,53
125918,2020-08-19T16:30:00,66,93
125919,2020-08-19T16:15:00,60,58
125920,2020-08-19T16:00:00,68,51
125921,2020-08-19T15:45:00,48,53
125922,2020-08-19T15:30:00,101,77
125923,2020-08-19T15:15:00,62,72
125924,2020-08-19T15:00:00,94,58
125925,2020-08-19T14:45:00,47,38
125926,2020-08-19T14:30:00,92,97
125927,2020-08-19T14:15:00,56,56
125928,2020-08-19T14:00:00,103,103
125929,2020-08-19T13:45:00,69,75
125930,2020-08-19T13:30:00,144,127
125931,2020-08-19T13:15:00,105,100
125932,2020-08-19T13:00:00,114,121
125933,2020-08-19T12:45:00,103,126
125934,2020-08-19T12:30:00,54,52
125935,2020-08-19T12:15:00,77,59
125936,2020-08-19T12:00:00,118,73
125937,2020-08-19T11:45:00,94,70
125938,2020-08-19T11:30:00,61,50
125939,2020-08-19T11:15:00,53,66
125940,2020-08-19T11:00:00,114,88
125941,2020-08-19T10:45:00,64,69
125942,2020-08-19T10:30:00,46,76
125943,2020-08-19T10:15:00,57,38
125944,2020-08-19T10:00:00,94,75
125945,2020-08-19T09:45:00,41,43
125946,2020-08-19T09:30:00,24,28
125947,2020-08-19T09:15:00,13,44
125948,2020-08-19T09:00:00,18,29
125949,2020-08-19T08:45:00,7,23
125950,2020-08-19T08:30:00,32,34
125951,2020-08-19T08:15:00,17,14
125952,2020-08-19T08:00:00,11,15
125953,2020-08-19T07:45:00,15,11
125954,2020-08-19T07:30:00,13,6
125955,2020-08-19T07:15:00,7,19
125956,2020-08-19T07:00:00,5,5
125957,2020-08-19T06:45:00,1,4
125958,2020-08-19T06:30:00,18,13
125959,2020-08-19T06:15:00,0,1
125960,2020-08-19T05:00:00,0,1
125961,2020-08-19T04:30:00,0,2
125962,2020-08-19T03:45:00,0,2
125963,2020-08-19T03:15:00,0,3
125964,2020-08-19T02:00:00,0,3
125965,2020-08-19T01:45:00,0,5
125966,2020-08-19T01:30:00,0,8
125967,2020-08-19T01:15:00,0,7
125968,2020-08-19T01:00:00,0,4
125969,2020-08-19T00:45:00,0,8
125970,2020-08-19T00:30:00,0,8
125971,2020-08-19T00:15:00,0,14
125972,2020-08-19T00:00:00,0,1
125973,2020-08-18T23:45:00,0,4
125974,2020-08-18T23:30:00,4,25
125975,2020-08-18T23:15:00,0,16
125976,2020-08-18T23:00:00,0,27
125977,2020-08-18T22:45:00,0,26
125978,2020-08-18T22:30:00,0,33
125979,2020-08-18T22:15:00,0,26
125980,2020-08-18T22:00:00,2,34
125981,2020-08-18T21:45:00,0,31
125982,2020-08-18T21:30:00,4,33
125983,2020-08-18T21:15:00,7,23
125984,2020-08-18T21:00:00,0,15
125985,2020-08-18T20:45:00,4,8
125986,2020-08-18T20:30:00,10,33
125987,2020-08-18T20:15:00,1,20
125988,2020-08-18T20:00:00,6,25
125989,2020-08-18T19:45:00,16,33
125990,2020-08-18T19:30:00,29,24
125991,2020-08-18T19:15:00,12,20
125992,2020-08-18T19:00:00,40,24
125993,2020-08-18T18:45:00,13,31
125994,2020-08-18T18:30:00,69,64
125995,2020-08-18T18:15:00,23,27
125996,2020-08-18T18:00:00,28,32
125997,2020-08-18T17:45:00,57,56
125998,2020-08-18T17:30:00,48,56
125999,2020-08-18T17:15:00,20,37
126000,2020-08-18T17:00:00,40,37
126001,2020-08-18T16:45:00,38,41
126002,2020-08-18T16:30:00,50,27
126003,2020-08-18T16:15:00,42,48
126004,2020-08-18T16:00:00,96,70
126005,2020-08-18T15:45:00,34,47
126006,2020-08-18T15:30:00,68,61
126007,2020-08-18T15:15:00,63,54
126008,2020-08-18T15:00:00,91,57
126009,2020-08-18T14:45:00,68,61
126010,2020-08-18T14:30:00,64,66
126011,2020-08-18T14:15:00,46,57
126012,2020-08-18T14:00:00,119,68
126013,2020-08-18T13:45:00,99,97
126014,2020-08-18T13:30:00,74,83
126015,2020-08-18T13:15:00,81,51
126016,2020-08-18T13:00:00,83,45
126017,2020-08-18T12:45:00,105,43
126018,2020-08-18T12:30:00,57,57
126019,2020-08-18T12:15:00,123,91
126020,2020-08-18T12:00:00,99,75
126021,2020-08-18T11:45:00,106,79
126022,2020-08-18T11:30:00,58,60
126023,2020-08-18T11:15:00,66,55
126024,2020-08-18T11:00:00,83,48
126025,2020-08-18T10:45:00,51,54
126026,2020-08-18T10:30:00,59,45
126027,2020-08-18T10:15:00,31,62
126028,2020-08-18T10:00:00,64,53
126029,2020-08-18T09:45:00,55,62
126030,2020-08-18T09:30:00,34,76
126031,2020-08-18T09:15:00,39,41
126032,2020-08-18T09:00:00,15,22
126033,2020-08-18T08:45:00,8,28
126034,2020-08-18T08:30:00,32,42
126035,2020-08-18T08:15:00,11,17
126036,2020-08-18T08:00:00,12,38
126037,2020-08-18T07:45:00,0,17
126038,2020-08-18T07:30:00,17,7
126039,2020-08-18T07:15:00,0,18
126040,2020-08-18T07:00:00,2,2
126041,2020-08-18T06:45:00,5,22
126042,2020-08-18T06:30:00,9,2
126043,2020-08-18T02:45:00,0,2
126044,2020-08-18T02:15:00,0,2
126045,2020-08-18T02:00:00,0,2
126046,2020-08-18T01:45:00,0,4
126047,2020-08-18T01:30:00,0,2
126048,2020-08-18T01:15:00,0,6
126049,2020-08-18T01:00:00,0,4
126050,2020-08-18T00:45:00,0,6
126051,2020-08-18T00:30:00,0,19
126052,2020-08-18T00:15:00,0,12
126053,2020-08-18T00:00:00,0,6
126054,2020-08-17T23:45:00,0,7
126055,2020-08-17T23:30:00,1,20
126056,2020-08-17T23:15:00,2,30
126057,2020-08-17T23:00:00,0,7
126058,2020-08-17T22:45:00,0,26
126059,2020-08-17T22:30:00,4,19
126060,2020-08-17T22:15:00,10,28
126061,2020-08-17T22:00:00,0,25
126062,2020-08-17T21:45:00,0,18
126063,2020-08-17T21:30:00,3,29
126064,2020-08-17T21:15:00,4,15
126065,2020-08-17T21:00:00,3,21
126066,2020-08-17T20:45:00,2,30
126067,2020-08-17T20:30:00,15,37
126068,2020-08-17T20:15:00,13,12
126069,2020-08-17T20:00:00,20,25
126070,2020-08-17T19:45:00,0,13
126071,2020-08-17T19:30:00,13,25
126072,2020-08-17T19:15:00,6,15
126073,2020-08-17T19:00:00,15,19
126074,2020-08-17T18:45:00,10,10
126075,2020-08-17T18:30:00,35,34
126076,2020-08-17T18:15:00,10,11
126077,2020-08-17T18:00:00,13,17
126078,2020-08-17T17:45:00,16,18
126079,2020-08-17T17:30:00,22,20
126080,2020-08-17T17:15:00,43,48
126081,2020-08-17T17:00:00,5,12
126082,2020-08-17T16:45:00,3,13
126083,2020-08-17T16:30:00,11,38
126084,2020-08-17T16:15:00,7,7
126085,2020-08-17T16:00:00,21,31
126086,2020-08-17T15:45:00,8,24
126087,2020-08-17T15:30:00,37,42
126088,2020-08-17T15:15:00,24,31
126089,2020-08-17T15:00:00,36,27
126090,2020-08-17T14:45:00,26,36
126091,2020-08-17T14:30:00,32,36
126092,2020-08-17T14:15:00,30,40
126093,2020-08-17T14:00:00,49,41
126094,2020-08-17T13:45:00,32,27
126095,2020-08-17T13:30:00,27,41
126096,2020-08-17T13:15:00,33,41
126097,2020-08-17T13:00:00,43,52
126098,2020-08-17T12:45:00,56,27
126099,2020-08-17T12:30:00,49,60
126100,2020-08-17T12:15:00,34,28
126101,2020-08-17T12:00:00,47,41
126102,2020-08-17T11:45:00,39,42
126103,2020-08-17T11:30:00,44,21
126104,2020-08-17T11:15:00,30,61
126105,2020-08-17T11:00:00,56,80
126106,2020-08-17T10:45:00,54,28
126107,2020-08-17T10:30:00,36,40
126108,2020-08-17T10:15:00,34,28
126109,2020-08-17T10:00:00,55,62
126110,2020-08-17T09:45:00,20,15
126111,2020-08-17T09:30:00,31,30
126112,2020-08-17T09:15:00,26,32
126113,2020-08-17T09:00:00,7,18
126114,2020-08-17T08:45:00,8,13
126115,2020-08-17T08:30:00,20,26
126116,2020-08-17T08:15:00,14,7
126117,2020-08-17T08:00:00,10,20
126118,2020-08-17T07:45:00,0,8
126119,2020-08-17T07:30:00,8,2
126120,2020-08-17T07:15:00,2,11
126121,2020-08-17T07:00:00,4,5
126122,2020-08-17T06:45:00,4,6
126123,2020-08-17T06:30:00,9,2
126124,2020-08-17T06:15:00,0,2
126125,2020-08-17T06:00:00,0,1
126126,2020-08-17T04:00:00,0,1
126127,2020-08-17T02:15:00,0,2
126128,2020-08-17T01:30:00,0,5
126129,2020-08-17T00:15:00,0,3
126130,2020-08-17T00:00:00,0,1
126131,2020-08-16T23:45:00,0,8
126132,2020-08-16T23:30:00,0,3
126133,2020-08-16T23:15:00,0,8
126134,2020-08-16T23:00:00,0,9
126135,2020-08-16T22:45:00,0,4
126136,2020-08-16T22:30:00,4,11
126137,2020-08-16T22:15:00,2,10
126138,2020-08-16T22:00:00,0,5
126139,2020-08-16T21:45:00,0,4
126140,2020-08-16T21:30:00,3,15
126141,2020-08-16T21:15:00,6,12
126142,2020-08-16T21:00:00,2,7
126143,2020-08-16T20:45:00,12,10
126144,2020-08-16T20:30:00,11,30
126145,2020-08-16T20:15:00,9,14
126146,2020-08-16T20:00:00,10,17
126147,2020-08-16T19:45:00,13,33
126148,2020-08-16T19:30:00,20,36
126149,2020-08-16T19:15:00,64,84
126150,2020-08-16T19:00:00,27,23
126151,2020-08-16T18:45:00,26,16
126152,2020-08-16T18:30:00,37,37
126153,2020-08-16T18:15:00,32,37
126154,2020-08-16T18:00:00,24,17
126155,2020-08-16T17:45:00,14,21
126156,2020-08-16T17:30:00,38,39
126157,2020-08-16T17:15:00,24,28
126158,2020-08-16T17:00:00,36,22
126159,2020-08-16T16:45:00,55,35
126160,2020-08-16T16:30:00,57,23
126161,2020-08-16T16:15:00,108,117
126162,2020-08-16T16:00:00,74,49
126163,2020-08-16T15:45:00,73,45
126164,2020-08-16T15:30:00,86,47
126165,2020-08-16T15:15:00,53,62
126166,2020-08-16T15:00:00,49,38
126167,2020-08-16T14:45:00,27,12
126168,2020-08-16T14:30:00,35,37
126169,2020-08-16T14:15:00,53,36
126170,2020-08-16T14:00:00,74,25
126171,2020-08-16T13:45:00,67,28
126172,2020-08-16T13:30:00,68,48
126173,2020-08-16T13:15:00,49,51
126174,2020-08-16T13:00:00,86,79
126175,2020-08-16T12:45:00,66,58
126176,2020-08-16T12:30:00,90,34
126177,2020-08-16T12:15:00,56,32
126178,2020-08-16T12:00:00,75,64
126179,2020-08-16T11:45:00,71,51
126180,2020-08-16T11:30:00,63,50
126181,2020-08-16T11:15:00,38,19
126182,2020-08-16T11:00:00,91,44
126183,2020-08-16T10:45:00,64,9
126184,2020-08-16T10:30:00,52,40
126185,2020-08-16T10:15:00,36,33
126186,2020-08-16T10:00:00,39,40
126187,2020-08-16T09:45:00,27,20
126188,2020-08-16T09:30:00,30,32
126189,2020-08-16T09:15:00,30,34
126190,2020-08-16T09:00:00,28,25
126191,2020-08-16T08:45:00,14,3
126192,2020-08-16T08:30:00,21,18
126193,2020-08-16T08:15:00,13,9
126194,2020-08-16T08:00:00,7,7
126195,2020-08-16T07:45:00,1,4
126196,2020-08-16T07:30:00,13,27
126197,2020-08-16T07:15:00,0,9
126198,2020-08-16T07:00:00,1,2
126199,2020-08-16T06:45:00,0,2
126200,2020-08-16T06:30:00,9,0
126201,2020-08-16T06:00:00,0,3
126202,2020-08-16T05:45:00,0,2
126203,2020-08-16T02:45:00,0,2
126204,2020-08-16T02:00:00,0,4
126205,2020-08-16T01:45:00,0,5
126206,2020-08-16T01:30:00,0,6
126207,2020-08-16T01:15:00,0,4
126208,2020-08-16T01:00:00,0,5
126209,2020-08-16T00:45:00,0,7
126210,2020-08-16T00:30:00,0,8
126211,2020-08-16T00:15:00,0,6
126212,2020-08-16T00:00:00,0,11
126213,2020-08-15T23:45:00,0,35
126214,2020-08-15T23:30:00,2,6
126215,2020-08-15T23:15:00,2,11
126216,2020-08-15T23:00:00,1,12
126217,2020-08-15T22:45:00,2,19
126218,2020-08-15T22:30:00,2,3
126219,2020-08-15T22:15:00,5,12
126220,2020-08-15T22:00:00,0,23
126221,2020-08-15T21:45:00,0,17
126222,2020-08-15T21:30:00,4,28
126223,2020-08-15T21:15:00,0,20
126224,2020-08-15T21:00:00,2,17
126225,2020-08-15T20:45:00,2,25
126226,2020-08-15T20:30:00,8,7
126227,2020-08-15T20:15:00,4,9
126228,2020-08-15T20:00:00,6,7
126229,2020-08-15T19:45:00,3,11
126230,2020-08-15T19:30:00,2,12
126231,2020-08-15T19:15:00,11,14
126232,2020-08-15T19:00:00,12,11
126233,2020-08-15T18:45:00,23,7
126234,2020-08-15T18:30:00,15,9
126235,2020-08-15T18:15:00,11,6
126236,2020-08-15T18:00:00,44,4
126237,2020-08-15T17:45:00,11,12
126238,2020-08-15T17:30:00,32,16
126239,2020-08-15T17:15:00,36,22
126240,2020-08-15T17:00:00,44,4
126241,2020-08-15T16:45:00,40,26
126242,2020-08-15T16:30:00,59,29
126243,2020-08-15T16:15:00,44,13
126244,2020-08-15T16:00:00,97,18
126245,2020-08-15T15:45:00,106,4
126246,2020-08-15T15:30:00,81,13
126247,2020-08-15T15:15:00,135,5
126248,2020-08-15T15:00:00,110,18
126249,2020-08-15T14:45:00,196,26
126250,2020-08-15T14:30:00,186,11
126251,2020-08-15T14:15:00,190,7
126252,2020-08-15T14:00:00,127,32
126253,2020-08-15T13:45:00,265,3
126254,2020-08-15T13:30:00,119,13
126255,2020-08-15T13:15:00,205,63
126256,2020-08-15T13:00:00,225,135
126257,2020-08-15T12:45:00,244,146
126258,2020-08-15T12:30:00,189,139
126259,2020-08-15T12:15:00,211,123
126260,2020-08-15T12:00:00,168,117
126261,2020-08-15T11:45:00,218,144
126262,2020-08-15T11:30:00,133,128
126263,2020-08-15T11:15:00,240,125
126264,2020-08-15T11:00:00,212,160
126265,2020-08-15T10:45:00,167,147
126266,2020-08-15T10:30:00,134,85
126267,2020-08-15T10:15:00,193,170
126268,2020-08-15T10:00:00,78,116
126269,2020-08-15T09:45:00,135,74
126270,2020-08-15T09:30:00,96,101
126271,2020-08-15T09:15:00,57,66
126272,2020-08-15T09:00:00,65,66
126273,2020-08-15T08:45:00,68,88
126274,2020-08-15T08:30:00,62,55
126275,2020-08-15T08:15:00,20,30
126276,2020-08-15T08:00:00,17,36
126277,2020-08-15T07:45:00,11,26
126278,2020-08-15T07:30:00,24,26
126279,2020-08-15T07:15:00,9,15
126280,2020-08-15T07:00:00,0,7
126281,2020-08-15T06:45:00,5,12
126282,2020-08-15T06:30:00,5,8
126283,2020-08-15T06:15:00,0,1
126284,2020-08-15T06:00:00,0,3
126285,2020-08-15T05:45:00,0,3
126286,2020-08-15T04:45:00,0,2
126287,2020-08-15T03:45:00,0,7
126288,2020-08-15T03:30:00,0,1
126289,2020-08-15T03:00:00,0,1
126290,2020-08-15T02:45:00,0,2
126291,2020-08-15T02:30:00,0,8
126292,2020-08-15T02:15:00,0,17
126293,2020-08-15T01:45:00,0,16
126294,2020-08-15T01:30:00,0,13
126295,2020-08-15T01:15:00,0,7
126296,2020-08-15T01:00:00,0,8
126297,2020-08-15T00:45:00,0,8
126298,2020-08-15T00:30:00,0,24
126299,2020-08-15T00:15:00,0,22
126300,2020-08-15T00:00:00,0,22
126301,2020-08-14T23:45:00,0,24
126302,2020-08-14T23:30:00,48,80
126303,2020-08-14T23:15:00,2,49
126304,2020-08-14T23:00:00,0,48
126305,2020-08-14T22:45:00,0,68
126306,2020-08-14T22:30:00,0,44
126307,2020-08-14T22:15:00,0,59
126308,2020-08-14T22:00:00,1,54
126309,2020-08-14T21:45:00,1,86
126310,2020-08-14T21:30:00,20,70
126311,2020-08-14T21:15:00,0,14
126312,2020-08-14T21:00:00,1,54
126313,2020-08-14T20:45:00,0,15
126314,2020-08-14T20:30:00,19,50
126315,2020-08-14T20:15:00,5,42
126316,2020-08-14T20:00:00,2,46
126317,2020-08-14T19:45:00,12,51
126318,2020-08-14T19:30:00,33,53
126319,2020-08-14T19:15:00,16,83
126320,2020-08-14T19:00:00,22,59
126321,2020-08-14T18:45:00,29,49
126322,2020-08-14T18:30:00,87,50
126323,2020-08-14T18:15:00,22,29
126324,2020-08-14T18:00:00,66,68
126325,2020-08-14T17:45:00,37,49
126326,2020-08-14T17:30:00,64,73
126327,2020-08-14T17:15:00,44,63
